CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
79111,ARMS,27,3,3
79112,BNS,64,1,1
79112,IPC,376,2,2
79112,MV,184,3,3
79113,BNS,64,1,1
79113,DOWRY,4,2,2
79114,IPC,363,1,1
79114,MV,184,2,2
79114,IT,66D,3,3
79115,NDPS,21,1,1
79116,DOWRY,3,1,1
79117,EXCISE,32,1,1
79117,IPC,324,2,2
79117,IPC,447,3,3
79118,IPC,363,1,1
79118,IPC,498A,2,2
79119,IT,66D,1,1
79120,IPC,302,1,1
79120,IPC,498A,2,2
79120,IPC,354,3,3
79121,BNS,64,1,1
79121,IPC,363,2,2
79122,DOWRY,4,1,1
79122,IPC,498A,2,2
79123,BNS,103,1,1
79123,SCST,3(1),2,2
79124,BNS,305,1,1
79124,SCST,3(1),2,2
79124,IPC,302,3,3
79125,DOWRY,3,1,1
79126,IPC,302,1,1
79127,IPC,363,1,1
79127,IPC,420,2,2
79127,BNS,318,3,3
79128,ARMS,27,1,1
79128,IPC,354,2,2
79128,IPC,498A,3,3
79129,IT,66C,1,1
79129,POCSO,4,2,2
79130,BNS,109,1,1
79131,IPC,447,1,1
79131,IPC,363,2,2
79132,BNS,318,1,1
79133,NDPS,21,1,1
79133,EXCISE,32,2,2
79134,SCST,3(1),1,1
79134,IPC,420,2,2
79135,BNS,318,1,1
79136,IPC,447,1,1
79137,NDPS,21,1,1
79137,IPC,420,2,2
79138,IT,66D,1,1
79139,IPC,392,1,1
79139,IPC,420,2,2
79140,ARMS,25,1,1
79140,IPC,392,2,2
79141,IPC,307,1,1
79141,NDPS,20,2,2
79142,DOWRY,3,1,1
79142,IPC,420,2,2
79142,IPC,447,3,3
79143,IPC,302,1,1
79144,IPC,324,1,1
79144,MV,184,2,2
79144,ARMS,25,3,3
79145,IPC,302,1,1
79145,IPC,498A,2,2
79145,BNS,318,3,3
79146,POCSO,4,1,1
79146,BNS,109,2,2
79146,EXCISE,32,3,3
79147,IPC,498A,1,1
79147,EXCISE,32,2,2
79147,ARMS,27,3,3
79148,BNS,305,1,1
79148,MV,184,2,2
79149,NDPS,21,1,1
79150,IPC,307,1,1
79150,IPC,376,2,2
79150,BNS,64,3,3
79151,IPC,363,1,1
79151,BNS,305,2,2
79151,IT,66D,3,3
79152,SCST,3(1),1,1
79152,IPC,307,2,2
79152,IPC,376,3,3
79153,EXCISE,32,1,1
79153,DOWRY,3,2,2
79153,IPC,376,3,3
79154,MV,184,1,1
79155,BNS,109,1,1
79155,DOWRY,4,2,2
79155,NDPS,21,3,3
79156,POCSO,4,1,1
79156,NDPS,20,2,2
79156,ARMS,27,3,3
79157,DOWRY,4,1,1
79158,IT,66D,1,1
79159,IPC,363,1,1
79159,MV,184,2,2
79160,BNS,103,1,1
79161,IPC,376,1,1
79162,IPC,324,1,1
79162,IPC,376,2,2
79162,IT,66D,3,3
79163,IPC,307,1,1
79163,NDPS,21,2,2
79164,IPC,324,1,1
79164,BNS,109,2,2
79165,IT,66C,1,1
79165,ARMS,25,2,2
79166,IPC,376,1,1
79166,POCSO,8,2,2
79167,IT,66D,1,1
79168,SCST,3(1),1,1
79168,DOWRY,3,2,2
79168,IT,66C,3,3
79169,IPC,498A,1,1
79169,IPC,447,2,2
79169,DOWRY,4,3,3
79170,ARMS,27,1,1
79170,POCSO,4,2,2
79170,MV,185,3,3
79171,EXCISE,32,1,1
79172,DOWRY,4,1,1
79172,ARMS,25,2,2
79172,BNS,109,3,3
79173,BNS,318,1,1
79173,IPC,324,2,2
79174,POCSO,8,1,1
79174,IT,66D,2,2
79174,SCST,3(1),3,3
79175,SCST,3(1),1,1
79176,IPC,447,1,1
79176,IPC,392,2,2
79176,BNS,305,3,3
79177,IPC,307,1,1
79178,BNS,109,1,1
79178,POCSO,4,2,2
79179,NDPS,21,1,1
79179,DOWRY,3,2,2
79179,MV,184,3,3
79180,IPC,420,1,1
79180,MV,184,2,2
79181,ARMS,27,1,1
79181,SCST,3(1),2,2
79181,IPC,324,3,3
79182,IPC,420,1,1
79182,BNS,305,2,2
79183,IPC,376,1,1
79184,ARMS,25,1,1
79185,POCSO,4,1,1
79186,BNS,103,1,1
79186,MV,185,2,2
79187,BNS,305,1,1
79188,BNS,318,1,1
79188,POCSO,4,2,2
79188,EXCISE,32,3,3
79189,IPC,302,1,1
79189,ARMS,25,2,2
79189,POCSO,4,3,3
79190,DOWRY,4,1,1
79191,ARMS,25,1,1
79192,IPC,324,1,1
79193,IPC,307,1,1
79194,NDPS,21,1,1
79195,BNS,103,1,1
79196,ARMS,27,1,1
79197,DOWRY,3,1,1
79197,IPC,392,2,2
79197,POCSO,8,3,3
79198,POCSO,8,1,1
79198,IPC,392,2,2
79198,IPC,354,3,3
79199,DOWRY,3,1,1
79199,NDPS,21,2,2
79199,IPC,498A,3,3
79200,BNS,64,1,1
79200,MV,184,2,2
79200,BNS,103,3,3
79201,EXCISE,32,1,1
79201,IPC,376,2,2
79202,BNS,103,1,1
79203,IPC,354,1,1
79203,ARMS,25,2,2
79203,IT,66C,3,3
79204,IPC,354,1,1
79205,DOWRY,3,1,1
79205,ARMS,25,2,2
79206,IPC,420,1,1
79206,IPC,447,2,2
79207,IT,66C,1,1
79207,IPC,363,2,2
79207,BNS,318,3,3
79208,IT,66C,1,1
79208,MV,184,2,2
79209,IPC,307,1,1
79210,IPC,420,1,1
79211,BNS,109,1,1
79212,NDPS,20,1,1
79212,IPC,354,2,2
79212,EXCISE,32,3,3
79213,IPC,376,1,1
79214,IPC,392,1,1
79214,IPC,498A,2,2
79215,BNS,64,1,1
79215,IPC,447,2,2
79216,IPC,363,1,1
79216,IT,66C,2,2
79217,BNS,64,1,1
79217,DOWRY,4,2,2
79218,IPC,498A,1,1
79219,IT,66C,1,1
79220,MV,185,1,1
79220,IPC,498A,2,2
79220,SCST,3(1),3,3
79221,NDPS,20,1,1
79221,MV,185,2,2
79222,IPC,324,1,1
79223,IPC,302,1,1
79223,ARMS,25,2,2
79223,ARMS,27,3,3
79224,BNS,109,1,1
79224,IPC,307,2,2
79224,BNS,103,3,3
79225,IT,66C,1,1
79226,IPC,420,1,1
79226,IPC,498A,2,2
79226,MV,185,3,3
79227,EXCISE,32,1,1
79228,IT,66C,1,1
79229,IPC,324,1,1
79230,IPC,447,1,1
79230,BNS,318,2,2
79230,DOWRY,3,3,3
79231,IPC,354,1,1
79231,ARMS,27,2,2
79232,BNS,109,1,1
79232,NDPS,20,2,2
79232,DOWRY,3,3,3
79233,POCSO,4,1,1
79233,MV,184,2,2
79234,NDPS,21,1,1
79234,ARMS,25,2,2
79234,ARMS,27,3,3
79235,IPC,307,1,1
79235,BNS,318,2,2
79236,NDPS,20,1,1
79236,BNS,103,2,2
79236,EXCISE,32,3,3
79237,IPC,307,1,1
79237,IPC,498A,2,2
79237,BNS,103,3,3
79238,MV,184,1,1
79238,DOWRY,4,2,2
79238,BNS,109,3,3
79239,ARMS,25,1,1
79239,IPC,307,2,2
79240,IPC,302,1,1
79241,ARMS,27,1,1
79242,BNS,109,1,1
79242,BNS,64,2,2
79243,POCSO,4,1,1
79244,IPC,302,1,1
79244,SCST,3(1),2,2
79244,POCSO,8,3,3
79245,IPC,324,1,1
79245,IPC,363,2,2
79246,BNS,305,1,1
79246,IPC,363,2,2
79246,BNS,318,3,3
79247,IPC,447,1,1
79247,IT,66D,2,2
79247,BNS,103,3,3
79248,POCSO,8,1,1
79249,IPC,392,1,1
79249,ARMS,25,2,2
79250,IPC,324,1,1
79250,NDPS,20,2,2
79250,POCSO,4,3,3
79251,IPC,363,1,1
79251,BNS,103,2,2
79252,BNS,318,1,1
79252,IPC,420,2,2
79253,DOWRY,3,1,1
79253,BNS,318,2,2
79254,BNS,64,1,1
79254,IPC,447,2,2
79255,IPC,376,1,1
79256,BNS,64,1,1
79256,NDPS,21,2,2
79256,IPC,307,3,3
79257,ARMS,27,1,1
79258,IPC,498A,1,1
79259,POCSO,8,1,1
79260,IPC,363,1,1
79261,IPC,363,1,1
79262,IPC,307,1,1
79263,IPC,376,1,1
79263,DOWRY,4,2,2
79264,DOWRY,3,1,1
79264,POCSO,4,2,2
79264,DOWRY,4,3,3
79265,BNS,64,1,1
79265,IPC,376,2,2
79266,NDPS,20,1,1
79267,IPC,376,1,1
79267,BNS,305,2,2
79268,IPC,302,1,1
79268,IT,66D,2,2
79269,MV,184,1,1
79270,POCSO,4,1,1
79271,ARMS,27,1,1
79271,BNS,103,2,2
79272,IPC,302,1,1
79273,IPC,307,1,1
79273,POCSO,4,2,2
79274,EXCISE,32,1,1
79274,MV,184,2,2
79275,IPC,354,1,1
79275,DOWRY,4,2,2
79275,SCST,3(1),3,3
79276,NDPS,20,1,1
79276,BNS,318,2,2
79276,SCST,3(1),3,3
79277,BNS,64,1,1
79277,DOWRY,4,2,2
79277,BNS,305,3,3
79278,IPC,420,1,1
79279,ARMS,25,1,1
79279,SCST,3(1),2,2
79280,POCSO,8,1,1
79280,BNS,305,2,2
79280,BNS,64,3,3
79281,NDPS,21,1,1
79281,SCST,3(1),2,2
79281,MV,185,3,3
79282,IPC,447,1,1
79282,IT,66C,2,2
79282,BNS,109,3,3
79283,IPC,498A,1,1
79283,IPC,363,2,2
79283,BNS,318,3,3
79284,POCSO,8,1,1
79284,NDPS,20,2,2
79284,IPC,354,3,3
79285,SCST,3(1),1,1
79286,EXCISE,32,1,1
79286,POCSO,8,2,2
79287,IPC,354,1,1
79287,DOWRY,3,2,2
79288,POCSO,8,1,1
79288,BNS,109,2,2
79288,BNS,318,3,3
79289,IPC,498A,1,1
79290,MV,184,1,1
79290,IPC,354,2,2
79290,IPC,307,3,3
79291,DOWRY,4,1,1
79291,IPC,363,2,2
79292,IPC,498A,1,1
79293,ARMS,27,1,1
79293,EXCISE,32,2,2
79293,IPC,447,3,3
79294,POCSO,4,1,1
79294,SCST,3(1),2,2
79294,IT,66C,3,3
79295,POCSO,8,1,1
79295,DOWRY,4,2,2
79296,NDPS,20,1,1
79297,MV,184,1,1
79297,DOWRY,3,2,2
79298,IPC,498A,1,1
79299,POCSO,8,1,1
79299,IPC,363,2,2
79300,POCSO,8,1,1
79300,IPC,363,2,2
79301,POCSO,4,1,1
79302,ARMS,25,1,1
79303,MV,185,1,1
79304,NDPS,20,1,1
79305,IPC,324,1,1
79305,SCST,3(1),2,2
79305,DOWRY,4,3,3
79306,IPC,354,1,1
79306,MV,185,2,2
79307,IPC,363,1,1
79307,IPC,498A,2,2
79307,BNS,318,3,3
79308,MV,185,1,1
79309,MV,185,1,1
79309,IPC,302,2,2
79310,ARMS,25,1,1
79310,IPC,447,2,2
79311,IPC,302,1,1
79311,DOWRY,3,2,2
79312,IPC,307,1,1
79312,IPC,498A,2,2
79313,MV,185,1,1
79313,IPC,420,2,2
79314,DOWRY,3,1,1
79314,ARMS,27,2,2
79314,EXCISE,32,3,3
79315,DOWRY,4,1,1
79316,BNS,109,1,1
79316,IPC,447,2,2
79317,BNS,103,1,1
79317,DOWRY,4,2,2
79317,IPC,302,3,3
79318,IPC,447,1,1
79318,IT,66D,2,2
79319,DOWRY,4,1,1
79319,NDPS,20,2,2
79319,POCSO,4,3,3
79320,IPC,307,1,1
79320,IT,66C,2,2
79321,SCST,3(1),1,1
79321,IPC,447,2,2
79322,BNS,64,1,1
79323,IPC,324,1,1
79323,IPC,307,2,2
79324,IPC,307,1,1
79324,NDPS,21,2,2
79324,IT,66D,3,3
79325,BNS,103,1,1
79325,ARMS,25,2,2
79326,NDPS,20,1,1
79327,IPC,302,1,1
79327,IPC,447,2,2
79327,NDPS,21,3,3
79328,IPC,324,1,1
79328,IPC,302,2,2
79328,IPC,363,3,3
79329,IPC,307,1,1
79329,ARMS,25,2,2
79330,BNS,109,1,1
79331,BNS,109,1,1
79331,IPC,420,2,2
79332,EXCISE,32,1,1
79332,SCST,3(1),2,2
79332,IPC,447,3,3
79333,IT,66C,1,1
79333,IPC,363,2,2
79333,IPC,420,3,3
79334,NDPS,21,1,1
79335,IPC,307,1,1
79335,BNS,64,2,2
79335,IPC,420,3,3
79336,IPC,307,1,1
79336,BNS,64,2,2
79336,IT,66D,3,3
79337,BNS,109,1,1
79337,IPC,420,2,2
79337,ARMS,27,3,3
79338,IPC,324,1,1
79339,MV,184,1,1
79339,IPC,498A,2,2
79340,IPC,363,1,1
79340,BNS,318,2,2
79340,IPC,302,3,3
79341,MV,185,1,1
79341,IPC,363,2,2
79341,IPC,376,3,3
79342,IPC,302,1,1
79342,DOWRY,3,2,2
79342,BNS,305,3,3
79343,MV,184,1,1
79344,DOWRY,3,1,1
79344,IT,66C,2,2
79345,IT,66C,1,1
79345,DOWRY,3,2,2
79345,BNS,109,3,3
79346,NDPS,20,1,1
79346,DOWRY,4,2,2
79347,IPC,447,1,1
79347,IT,66D,2,2
79348,IT,66C,1,1
79348,POCSO,8,2,2
79348,IPC,354,3,3
79349,IPC,307,1,1
79349,BNS,318,2,2
79349,IPC,498A,3,3
79350,IPC,392,1,1
79350,BNS,109,2,2
79351,NDPS,20,1,1
79352,NDPS,21,1,1
79353,MV,184,1,1
79353,BNS,318,2,2
79354,BNS,64,1,1
79354,BNS,109,2,2
79355,IPC,376,1,1
79355,MV,185,2,2
79356,NDPS,21,1,1
79357,IPC,447,1,1
79357,IPC,307,2,2
79357,SCST,3(1),3,3
79358,IPC,302,1,1
79359,IPC,302,1,1
79359,ARMS,27,2,2
79359,BNS,318,3,3
79360,BNS,305,1,1
79360,BNS,64,2,2
79361,IT,66C,1,1
79361,IPC,498A,2,2
79361,DOWRY,3,3,3
79362,EXCISE,32,1,1
79362,BNS,103,2,2
79363,IPC,302,1,1
79364,BNS,103,1,1
79365,IPC,447,1,1
79365,EXCISE,32,2,2
79366,ARMS,27,1,1
79366,IPC,376,2,2
79367,IPC,498A,1,1
79367,IT,66C,2,2
79368,ARMS,25,1,1
79368,IPC,392,2,2
79369,IPC,307,1,1
79370,IPC,363,1,1
79371,IPC,447,1,1
79371,BNS,103,2,2
79372,EXCISE,32,1,1
79373,SCST,3(1),1,1
79373,ARMS,27,2,2
79374,IPC,302,1,1
79374,NDPS,20,2,2
79374,SCST,3(1),3,3
79375,BNS,103,1,1
79376,BNS,103,1,1
79376,ARMS,27,2,2
79376,IPC,498A,3,3
79377,IPC,376,1,1
79377,IPC,354,2,2
79377,IPC,447,3,3
79378,IT,66C,1,1
79378,IPC,302,2,2
79378,BNS,109,3,3
79379,NDPS,21,1,1
79380,BNS,109,1,1
79380,POCSO,8,2,2
79380,ARMS,25,3,3
79381,EXCISE,32,1,1
79381,BNS,318,2,2
79382,NDPS,21,1,1
79382,BNS,318,2,2
79382,IPC,447,3,3
79383,MV,184,1,1
79383,IPC,498A,2,2
79383,NDPS,20,3,3
79384,EXCISE,32,1,1
79385,BNS,64,1,1
79386,IPC,307,1,1
79386,IPC,447,2,2
79386,MV,185,3,3
79387,POCSO,4,1,1
79388,IPC,363,1,1
79389,IPC,307,1,1
79389,ARMS,27,2,2
79390,IPC,307,1,1
79391,IT,66D,1,1
79392,IPC,363,1,1
79392,BNS,64,2,2
79392,BNS,103,3,3
79393,BNS,318,1,1
79394,MV,184,1,1
79394,IPC,354,2,2
79394,EXCISE,32,3,3
79395,POCSO,8,1,1
79396,IT,66D,1,1
79396,POCSO,8,2,2
79396,ARMS,25,3,3
79397,IPC,363,1,1
79397,POCSO,4,2,2
79398,MV,184,1,1
79399,NDPS,20,1,1
79400,POCSO,4,1,1
79401,MV,184,1,1
79401,NDPS,20,2,2
79402,IPC,302,1,1
79402,IT,66D,2,2
79402,MV,184,3,3
79403,NDPS,21,1,1
79403,IPC,307,2,2
79404,DOWRY,3,1,1
79405,IPC,498A,1,1
79405,IPC,376,2,2
79406,IT,66C,1,1
79407,SCST,3(1),1,1
79407,NDPS,21,2,2
79408,POCSO,8,1,1
79408,IPC,363,2,2
79409,IPC,307,1,1
79409,IPC,420,2,2
79409,NDPS,20,3,3
79410,IPC,302,1,1
79410,BNS,318,2,2
79410,IPC,307,3,3
79411,NDPS,20,1,1
79411,POCSO,8,2,2
79411,POCSO,4,3,3
79412,MV,185,1,1
79412,IPC,447,2,2
79413,IPC,447,1,1
79414,IPC,354,1,1
79414,IPC,447,2,2
79415,IPC,376,1,1
79415,POCSO,8,2,2
79416,POCSO,4,1,1
79416,NDPS,21,2,2
79416,IT,66C,3,3
79417,IPC,376,1,1
79417,IPC,307,2,2
79417,BNS,64,3,3
79418,BNS,318,1,1
79418,IPC,498A,2,2
79418,BNS,305,3,3
79419,ARMS,25,1,1
79419,BNS,103,2,2
79420,DOWRY,3,1,1
79420,ARMS,27,2,2
79420,IPC,392,3,3
79421,IPC,447,1,1
79422,IPC,324,1,1
79422,IT,66D,2,2
79423,POCSO,8,1,1
79424,IPC,324,1,1
79425,BNS,64,1,1
79426,NDPS,21,1,1
79427,IPC,302,1,1
79428,IPC,302,1,1
79428,IPC,376,2,2
79428,POCSO,4,3,3
79429,DOWRY,3,1,1
79430,IPC,376,1,1
79430,IPC,498A,2,2
79431,IPC,324,1,1
79432,IT,66D,1,1
79433,ARMS,25,1,1
79433,IT,66D,2,2
79433,ARMS,27,3,3
79434,IPC,376,1,1
79434,EXCISE,32,2,2
79435,BNS,64,1,1
79436,NDPS,20,1,1
79436,IT,66D,2,2
79436,EXCISE,32,3,3
79437,DOWRY,4,1,1
79438,IPC,420,1,1
79439,IT,66C,1,1
79439,IPC,302,2,2
79439,IPC,376,3,3
79440,BNS,318,1,1
79440,IPC,307,2,2
79440,ARMS,27,3,3
79441,MV,185,1,1
79441,EXCISE,32,2,2
79442,POCSO,8,1,1
79442,IPC,392,2,2
79442,BNS,64,3,3
79443,ARMS,27,1,1
79444,IPC,498A,1,1
79444,IPC,302,2,2
79445,IT,66C,1,1
79446,IPC,447,1,1
79446,IPC,498A,2,2
79446,IPC,354,3,3
79447,MV,184,1,1
79447,IPC,324,2,2
79448,ARMS,25,1,1
79448,IT,66C,2,2
79448,IPC,354,3,3
79449,EXCISE,32,1,1
79449,IPC,302,2,2
79449,BNS,109,3,3
79450,ARMS,25,1,1
79450,NDPS,21,2,2
79451,BNS,103,1,1
79451,IT,66D,2,2
79452,IPC,447,1,1
79452,BNS,305,2,2
79452,ARMS,25,3,3
79453,SCST,3(1),1,1
79453,NDPS,21,2,2
79454,IPC,302,1,1
79454,POCSO,8,2,2
79454,ARMS,25,3,3
79455,BNS,305,1,1
79455,IPC,376,2,2
79455,NDPS,20,3,3
79456,BNS,109,1,1
79456,MV,185,2,2
79457,EXCISE,32,1,1
79457,BNS,109,2,2
79457,DOWRY,3,3,3
79458,IPC,324,1,1
79458,POCSO,4,2,2
79459,NDPS,20,1,1
79459,IPC,307,2,2
79460,IPC,324,1,1
79460,IPC,376,2,2
79460,IPC,354,3,3
79461,IPC,324,1,1
79462,IPC,354,1,1
79462,DOWRY,4,2,2
79462,IPC,324,3,3
79463,IPC,354,1,1
79463,ARMS,27,2,2
79463,NDPS,20,3,3
79464,NDPS,20,1,1
79464,NDPS,21,2,2
79464,DOWRY,3,3,3
79465,IPC,324,1,1
79465,IPC,376,2,2
79465,IPC,302,3,3
79466,IPC,447,1,1
79466,MV,185,2,2
79466,POCSO,4,3,3
79467,BNS,318,1,1
79467,IPC,392,2,2
79467,IPC,363,3,3
79468,BNS,318,1,1
79468,POCSO,8,2,2
79468,ARMS,27,3,3
79469,POCSO,8,1,1
79470,POCSO,8,1,1
79471,IPC,302,1,1
79471,BNS,109,2,2
79471,NDPS,20,3,3
79472,IT,66D,1,1
79472,POCSO,8,2,2
79473,IT,66C,1,1
79473,DOWRY,3,2,2
79474,IPC,420,1,1
79474,IPC,447,2,2
79475,EXCISE,32,1,1
79475,NDPS,21,2,2
79476,SCST,3(1),1,1
79476,BNS,305,2,2
79477,IPC,354,1,1
79478,BNS,305,1,1
79478,IPC,498A,2,2
79479,BNS,103,1,1
79479,IPC,376,2,2
79480,POCSO,4,1,1
79480,IPC,302,2,2
79480,BNS,109,3,3
79481,IT,66C,1,1
79482,BNS,103,1,1
79482,DOWRY,4,2,2
79483,SCST,3(1),1,1
79483,NDPS,21,2,2
79484,IPC,420,1,1
79485,NDPS,20,1,1
79486,DOWRY,4,1,1
79486,IT,66D,2,2
79486,DOWRY,3,3,3
79487,IPC,376,1,1
79487,IPC,307,2,2
79487,BNS,109,3,3
79488,MV,184,1,1
79488,IPC,392,2,2
79489,IPC,307,1,1
79490,IPC,392,1,1
79490,IPC,447,2,2
79490,NDPS,21,3,3
79491,IPC,354,1,1
79491,IPC,420,2,2
79492,BNS,318,1,1
79493,IPC,447,1,1
79493,BNS,318,2,2
79493,POCSO,8,3,3
79494,IPC,498A,1,1
79494,NDPS,20,2,2
79495,POCSO,4,1,1
79495,DOWRY,3,2,2
79496,IPC,307,1,1
79496,IPC,376,2,2
79497,IPC,302,1,1
79497,IT,66D,2,2
79497,IPC,498A,3,3
79498,IT,66C,1,1
79499,DOWRY,4,1,1
79500,BNS,103,1,1
79501,IT,66D,1,1
79501,DOWRY,4,2,2
79502,IT,66C,1,1
79502,IPC,498A,2,2
79503,IPC,376,1,1
79504,BNS,109,1,1
79504,IPC,420,2,2
79505,IPC,447,1,1
79505,MV,184,2,2
79506,NDPS,21,1,1
79506,ARMS,25,2,2
79506,IPC,307,3,3
79507,POCSO,8,1,1
79507,IPC,392,2,2
79508,IPC,376,1,1
79508,IPC,307,2,2
79508,IPC,302,3,3
79509,IPC,420,1,1
79509,IT,66C,2,2
79509,ARMS,27,3,3
79510,IPC,302,1,1
79510,IPC,376,2,2
79511,NDPS,20,1,1
79511,IPC,324,2,2
79511,POCSO,4,3,3
79512,DOWRY,3,1,1
79512,MV,184,2,2
79512,BNS,318,3,3
79513,BNS,64,1,1
79513,NDPS,21,2,2
79513,POCSO,4,3,3
79514,IPC,302,1,1
79515,BNS,305,1,1
79516,MV,184,1,1
79516,MV,185,2,2
79516,BNS,103,3,3
79517,POCSO,4,1,1
79518,IT,66D,1,1
79518,BNS,109,2,2
79518,BNS,64,3,3
79519,MV,184,1,1
79519,IPC,376,2,2
79520,DOWRY,3,1,1
79520,SCST,3(1),2,2
79520,ARMS,25,3,3
79521,IPC,376,1,1
79521,IPC,363,2,2
79522,IT,66D,1,1
79523,IPC,324,1,1
79523,ARMS,27,2,2
79524,IPC,324,1,1
79524,MV,185,2,2
79525,BNS,318,1,1
79525,IPC,354,2,2
79526,ARMS,25,1,1
79527,IT,66D,1,1
79528,BNS,64,1,1
79528,NDPS,20,2,2
79529,DOWRY,3,1,1
79529,DOWRY,4,2,2
79530,IPC,392,1,1
79530,POCSO,4,2,2
79531,IT,66C,1,1
79532,DOWRY,4,1,1
79532,IPC,420,2,2
79533,IPC,420,1,1
79533,BNS,64,2,2
79533,IPC,447,3,3
79534,IPC,420,1,1
79534,MV,184,2,2
79534,IPC,447,3,3
79535,NDPS,21,1,1
79536,IPC,307,1,1
79536,DOWRY,3,2,2
79536,POCSO,4,3,3
79537,IT,66C,1,1
79537,BNS,103,2,2
79537,IPC,392,3,3
79538,IPC,392,1,1
79539,IT,66D,1,1
79539,ARMS,25,2,2
79539,IPC,447,3,3
79540,IPC,447,1,1
79541,POCSO,4,1,1
79542,BNS,318,1,1
79542,ARMS,27,2,2
79543,IPC,354,1,1
79543,BNS,64,2,2
79543,IPC,447,3,3
79544,NDPS,21,1,1
79544,IPC,307,2,2
79544,MV,184,3,3
79545,IPC,354,1,1
79546,MV,184,1,1
79546,NDPS,20,2,2
79547,IT,66D,1,1
79548,ARMS,25,1,1
79548,IPC,363,2,2
79549,DOWRY,3,1,1
79549,ARMS,27,2,2
79550,IPC,324,1,1
79551,MV,185,1,1
79551,SCST,3(1),2,2
79551,IPC,392,3,3
79552,BNS,305,1,1
79552,DOWRY,3,2,2
79553,IPC,420,1,1
79553,BNS,64,2,2
79553,IPC,376,3,3
79554,ARMS,27,1,1
79555,IPC,302,1,1
79555,NDPS,20,2,2
79556,SCST,3(1),1,1
79556,IT,66C,2,2
79557,IPC,447,1,1
79558,BNS,103,1,1
79559,DOWRY,4,1,1
79559,IT,66D,2,2
79560,NDPS,21,1,1
79560,BNS,64,2,2
79560,IPC,302,3,3
79561,BNS,109,1,1
79561,IT,66C,2,2
79561,NDPS,20,3,3
79562,BNS,64,1,1
79563,BNS,318,1,1
79563,IPC,447,2,2
79563,POCSO,4,3,3
79564,MV,184,1,1
79564,DOWRY,4,2,2
79564,BNS,103,3,3
79565,IPC,420,1,1
79566,SCST,3(1),1,1
79567,DOWRY,4,1,1
79568,EXCISE,32,1,1
79568,ARMS,27,2,2
79568,IPC,324,3,3
79569,BNS,64,1,1
79569,SCST,3(1),2,2
79569,NDPS,21,3,3
79570,POCSO,8,1,1
79571,ARMS,27,1,1
79571,IPC,363,2,2
79571,MV,184,3,3
79572,BNS,318,1,1
79572,IPC,498A,2,2
79573,IPC,420,1,1
79574,POCSO,4,1,1
79574,IPC,302,2,2
79574,DOWRY,4,3,3
79575,IPC,376,1,1
79575,BNS,109,2,2
79575,IPC,363,3,3
79576,IPC,420,1,1
79576,IPC,447,2,2
79577,IPC,498A,1,1
79577,POCSO,8,2,2
79577,DOWRY,4,3,3
79578,IT,66C,1,1
79578,ARMS,27,2,2
79579,BNS,318,1,1
79580,MV,184,1,1
79581,BNS,305,1,1
79581,DOWRY,3,2,2
79581,IPC,307,3,3
79582,BNS,318,1,1
79583,NDPS,21,1,1
79584,EXCISE,32,1,1
79585,IPC,354,1,1
79585,BNS,103,2,2
79585,NDPS,21,3,3
79586,IPC,498A,1,1
79586,NDPS,21,2,2
79586,IPC,376,3,3
79587,DOWRY,4,1,1
79587,SCST,3(1),2,2
79588,POCSO,4,1,1
79588,IPC,302,2,2
79589,MV,185,1,1
79590,IT,66D,1,1
79590,IPC,498A,2,2
79590,IPC,324,3,3
79591,IPC,363,1,1
79591,EXCISE,32,2,2
79591,IPC,392,3,3
79592,IPC,420,1,1
79593,MV,185,1,1
79594,MV,185,1,1
79594,DOWRY,3,2,2
79594,BNS,109,3,3
79595,BNS,103,1,1
79596,IPC,307,1,1
79596,BNS,103,2,2
79597,DOWRY,3,1,1
79597,ARMS,25,2,2
79597,IT,66D,3,3
79598,IPC,420,1,1
79598,NDPS,21,2,2
79598,IT,66C,3,3
79599,IPC,363,1,1
79599,POCSO,4,2,2
79600,IPC,363,1,1
79601,IPC,324,1,1
79601,IPC,376,2,2
79601,IPC,420,3,3
79602,BNS,103,1,1
79602,BNS,318,2,2
79602,IPC,324,3,3
79603,EXCISE,32,1,1
79604,ARMS,27,1,1
79604,BNS,318,2,2
79605,SCST,3(1),1,1
79605,NDPS,20,2,2
79606,NDPS,21,1,1
79606,IPC,302,2,2
79607,IPC,376,1,1
79608,POCSO,4,1,1
79608,IT,66D,2,2
79609,MV,184,1,1
79609,IPC,354,2,2
79610,IPC,420,1,1
79611,IT,66D,1,1
79611,MV,185,2,2
79611,IT,66C,3,3
79612,NDPS,21,1,1
79613,ARMS,25,1,1
79613,DOWRY,4,2,2
79613,SCST,3(1),3,3
79614,IT,66D,1,1
79614,POCSO,4,2,2
79615,IPC,302,1,1
79615,EXCISE,32,2,2
79615,IPC,324,3,3
79616,POCSO,8,1,1
79616,POCSO,4,2,2
79616,IPC,376,3,3
79617,IPC,447,1,1
79617,IT,66C,2,2
79618,BNS,305,1,1
79618,POCSO,8,2,2
79619,MV,184,1,1
79619,EXCISE,32,2,2
79620,BNS,64,1,1
79621,BNS,305,1,1
79621,IPC,307,2,2
79622,BNS,64,1,1
79622,IPC,302,2,2
79622,IPC,420,3,3
79623,POCSO,4,1,1
79623,POCSO,8,2,2
79624,IPC,376,1,1
79624,IPC,392,2,2
79625,MV,185,1,1
79626,IT,66C,1,1
