ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
41108,89891,2,2024-07-18,1,7,153,5539,20,147980,1,0
41109,89896,1,2025-10-14,1,16,331,3545,19,147988,1,0
41110,89897,2,2024-01-31,1,5,96,5115,32,147990,1,0
41111,89901,1,2025-11-10,1,11,228,4949,15,147995,1,0
41112,89902,1,2024-11-03,1,13,259,7957,5,147996,1,0
41113,89906,1,2025-05-08,1,1,23,7930,9,148000,1,0
41114,89908,2,2024-09-12,1,15,301,4002,20,148006,1,0
41115,89911,1,2026-05-07,1,11,232,2361,32,148010,1,0
41116,89912,1,2025-04-07,1,13,259,6605,31,148011,1,0
41117,89914,1,2024-07-23,1,8,177,606,26,148017,1,0
41118,89915,2,2024-02-07,1,16,332,1187,7,148018,1,0
41119,89915,1,2024-01-22,1,16,332,1187,7,148019,1,0
41120,89917,2,2025-02-20,1,14,295,3100,33,148021,1,0
41121,89923,1,2024-04-09,1,5,113,7771,29,148031,1,0
41122,89924,2,2024-05-05,1,2,36,2213,4,148032,1,0
41123,89925,1,2026-02-13,1,13,270,3414,33,148033,1,0
41124,89926,2,2024-09-04,1,13,261,1515,36,148034,1,0
41125,89930,2,2026-07-12,1,2,39,1223,47,148039,1,0
41126,89931,2,2024-08-26,1,2,32,1563,20,148041,1,0
41127,89931,2,2024-08-13,1,2,32,1563,20,148040,1,0
41128,89932,1,2024-08-30,1,9,194,7769,29,148043,1,0
41129,89935,1,2024-07-13,1,15,301,2239,10,148045,1,1
41130,89935,2,2024-07-10,1,15,301,2239,10,148046,1,0
41131,89938,2,2025-12-31,1,7,160,750,13,148050,1,0
41132,89938,1,2026-01-23,1,7,160,750,13,148051,1,0
41133,89940,1,2026-07-11,1,5,110,3427,34,148055,1,0
41134,89940,1,2026-08-20,1,5,110,3427,34,148056,1,0
41135,89944,1,2026-07-03,1,5,96,3248,32,148062,1,0
41136,89944,2,2026-08-12,1,5,96,3248,32,148064,1,0
41137,89949,1,2026-04-12,1,5,110,5874,43,148069,1,0
41138,89954,2,2024-04-15,1,6,115,1163,36,148078,1,0
41139,89954,1,2024-05-22,1,6,115,1163,36,148079,1,0
41140,89955,2,2025-09-20,1,7,141,4056,30,148080,1,1
41141,89955,2,2025-08-26,1,7,141,4056,30,148081,1,0
41142,89960,2,2024-06-24,1,14,291,828,44,148091,1,0
41143,89965,1,2024-10-01,1,11,230,4546,15,148099,1,0
41144,89967,2,2025-10-10,1,1,10,4278,36,148103,1,0
41145,89967,2,2025-08-24,1,1,10,4278,36,148104,1,0
41146,89969,2,2025-10-03,1,14,298,2495,19,148107,1,0
41147,89970,2,2025-12-10,1,4,84,2030,47,148108,1,0
41148,89972,2,2025-06-23,1,1,4,3831,5,148111,1,0
41149,89975,1,2026-01-12,1,6,121,455,2,148118,1,0
41150,89976,2,2024-02-12,1,4,71,7498,27,148119,1,0
41151,89977,1,2026-04-01,1,10,203,662,20,148120,1,0
41152,89979,2,2025-12-07,1,11,225,1899,34,148128,1,0
41153,89980,1,2024-09-03,1,16,336,2225,41,148129,1,0
41154,89980,1,2024-09-09,1,16,336,2225,41,148131,1,0
41155,89984,1,2026-07-02,1,13,263,4128,10,148141,1,0
41156,89987,2,2024-11-15,1,6,115,4959,24,148144,1,0
41157,89988,2,2024-03-29,1,9,196,1688,31,148145,1,0
41158,89991,1,2026-05-22,1,9,179,7475,6,148148,1,0
41159,89993,2,2025-03-29,1,16,331,3487,40,148151,1,0
41160,89995,2,2024-04-30,1,14,287,6039,39,148155,1,1
41161,89996,1,2025-08-25,1,2,35,2183,5,148158,1,0
41162,89996,2,2025-08-20,1,2,35,2183,5,148157,1,0
41163,89999,2,2025-12-12,1,9,196,5113,10,148162,1,0
41164,89999,1,2025-12-09,1,9,196,5113,10,148164,1,0
41165,90000,1,2025-10-21,1,11,226,1973,33,148166,1,0
41166,90001,2,2026-05-11,1,3,62,6016,20,148167,1,1
41167,90003,2,2024-06-05,1,7,158,7428,25,148171,1,0
41168,90009,1,2025-09-13,1,10,201,764,1,148180,1,0
41169,90009,1,2025-09-08,1,10,201,764,1,148179,1,0
41170,90011,1,2024-12-13,1,9,190,4866,47,148184,1,0
41171,90011,2,2024-12-10,1,9,190,4866,47,148185,1,0
41172,90015,2,2024-07-08,1,12,249,4245,17,148194,1,0
41173,90015,1,2024-05-23,1,12,249,4245,17,148196,1,0
41174,90016,1,2024-08-08,1,5,103,5089,7,148197,1,0
41175,90018,1,2024-06-16,1,10,213,6704,11,148200,1,0
41176,90028,2,2024-10-17,1,12,242,1795,30,148215,1,0
41177,90030,2,2024-03-13,1,4,80,1841,6,148221,1,0
41178,90030,1,2024-03-11,1,4,80,1841,6,148220,1,0
41179,90033,2,2025-04-08,1,15,308,4203,9,148227,1,0
41180,90034,2,2025-01-05,1,9,183,6432,39,148228,1,0
41181,90035,2,2025-05-20,1,12,242,7261,43,148229,1,0
41182,90036,1,2025-02-22,1,16,335,3925,45,148231,1,0
41183,90038,1,2026-05-05,1,13,270,6693,10,148235,1,0
41184,90039,1,2024-11-23,1,5,104,1796,42,148236,1,0
41185,90045,1,2025-09-19,1,6,129,2264,39,148244,1,0
41186,90046,1,2025-04-17,1,9,197,6398,39,148245,1,0
41187,90047,2,2025-10-15,1,14,294,7589,5,148246,1,0
41188,90047,1,2025-09-16,1,14,294,7589,5,148249,1,0
41189,90050,1,2025-12-03,1,4,73,911,2,148256,1,0
41190,90050,2,2025-11-28,1,4,73,911,2,148254,1,1
41191,90058,2,2025-09-21,1,16,320,3358,24,148270,1,0
41192,90059,2,2025-09-11,1,4,90,6288,39,148271,1,0
41193,90061,2,2026-07-11,1,11,236,2174,47,148276,1,1
41194,90064,1,2025-07-31,1,2,37,7990,11,148278,1,0
41195,90068,2,2024-01-12,1,11,224,6340,41,148283,1,0
41196,90069,1,2025-07-04,1,6,124,7102,13,148287,1,0
41197,90069,1,2025-05-20,1,6,124,7102,13,148286,1,0
41198,90070,2,2024-12-08,1,7,152,2869,21,148288,1,0
41199,90071,2,2024-10-30,1,2,37,1494,26,148289,1,0
41200,90079,2,2024-06-18,1,4,69,1606,47,148296,1,0
41201,90080,2,2024-08-30,1,4,75,5709,46,148300,1,0
41202,90080,2,2024-10-10,1,4,75,5709,46,148298,1,0
41203,90085,1,2025-09-11,1,7,142,5651,29,148305,1,0
41204,90089,2,2026-01-20,1,14,276,1245,33,148313,1,0
41205,90093,2,2025-02-11,1,16,327,6779,45,148315,1,0
41206,90098,1,2026-02-20,1,8,166,4474,7,148322,1,1
41207,90099,1,2026-07-30,1,1,11,7838,34,148324,1,0
41208,90100,2,2026-05-23,1,4,84,3408,28,148325,1,1
41209,90100,2,2026-05-08,1,4,84,3408,28,148326,1,0
41210,90108,2,2024-08-18,1,13,267,1271,45,148338,1,0
41211,90108,2,2024-09-18,1,13,267,1271,45,148337,1,1
41212,90114,2,2026-05-29,1,13,263,4017,45,148345,1,1
41213,90117,1,2024-06-19,1,1,3,6242,32,148350,1,0
41214,90117,2,2024-07-14,1,1,3,6242,32,148353,1,0
41215,90118,2,2025-05-10,1,12,243,7430,31,148354,1,0
41216,90121,2,2024-07-09,1,1,4,3535,31,148357,1,0
41217,90123,1,2024-11-14,1,1,17,1423,44,148359,1,0
41218,90124,2,2025-09-17,1,13,259,5490,24,148360,1,0
41219,90125,1,2024-04-12,1,2,48,1081,36,148363,1,0
41220,90128,1,2025-11-02,1,6,130,6836,41,148368,1,0
41221,90129,1,2024-12-03,1,9,199,6528,16,148369,1,0
41222,90129,2,2025-01-14,1,9,199,6528,16,148370,1,0
41223,90131,2,2026-05-31,1,4,82,5277,19,148374,1,0
41224,90131,2,2026-07-14,1,4,82,5277,19,148375,1,0
41225,90132,2,2024-06-08,1,2,42,7874,39,148378,1,0
41226,90132,1,2024-05-15,1,2,42,7874,39,148377,1,1
41227,90136,1,2024-06-07,1,4,78,6554,15,148386,1,1
41228,90136,1,2024-05-06,1,4,78,6554,15,148387,1,0
41229,90137,2,2025-10-04,1,6,132,4148,21,148388,1,0
41230,90137,2,2025-09-09,1,6,132,4148,21,148389,1,0
41231,90141,1,2025-10-01,1,7,152,3839,25,148398,1,0
41232,90142,1,2024-09-08,1,7,143,687,13,148402,1,0
41233,90142,2,2024-09-18,1,7,143,687,13,148403,1,0
41234,90143,2,2025-03-21,1,2,43,4872,18,148404,1,0
41235,90145,1,2025-12-03,1,4,74,408,15,148408,1,0
41236,90146,1,2024-06-23,1,4,90,7634,42,148411,1,0
41237,90147,1,2025-01-10,1,12,242,2776,31,148413,1,0
41238,90150,1,2025-05-27,1,14,280,5927,7,148419,1,0
41239,90151,2,2024-12-19,1,13,268,5661,5,148422,1,0
41240,90156,2,2026-06-08,1,2,48,866,45,148428,1,1
41241,90159,1,2026-01-22,1,6,132,1300,36,148432,1,0
41242,90159,2,2026-01-21,1,6,132,1300,36,148433,1,0
41243,90163,1,2025-05-22,1,2,47,4448,41,148439,1,0
41244,90169,2,2026-01-03,1,9,194,7524,42,148447,1,0
41245,90173,1,2025-05-01,1,5,102,1415,14,148451,1,0
41246,90176,1,2024-06-08,1,6,118,5241,5,148457,1,0
41247,90178,1,2024-10-02,1,6,123,3918,20,148458,1,0
41248,90179,1,2025-09-01,1,2,37,1027,44,148459,1,0
41249,90181,1,2025-08-20,1,9,187,645,6,148464,1,0
41250,90182,1,2024-02-26,1,2,27,2026,24,148465,1,0
41251,90183,2,2024-10-28,1,14,294,6739,24,148466,1,0
41252,90194,2,2024-06-30,1,5,102,5191,40,148484,1,0
41253,90196,2,2025-06-14,1,12,249,3968,38,148491,1,0
41254,90198,1,2025-06-02,1,9,195,2658,25,148495,1,0
41255,90201,2,2025-12-22,1,4,70,7413,36,148500,1,0
41256,90203,1,2025-08-12,1,3,67,6466,13,148503,1,0
41257,90205,2,2025-09-30,1,9,180,4038,35,148507,1,0
41258,90205,2,2025-08-27,1,9,180,4038,35,148506,1,0
41259,90208,2,2024-07-22,1,3,57,2530,15,148512,1,0
41260,90209,2,2025-10-01,1,13,262,6127,1,148513,1,0
41261,90216,1,2026-01-13,1,14,284,5754,17,148529,1,0
41262,90216,1,2025-12-20,1,14,284,5754,17,148528,1,0
41263,90217,2,2025-06-01,1,16,322,5223,29,148532,1,0
41264,90217,1,2025-05-25,1,16,322,5223,29,148531,1,0
41265,90220,2,2025-01-28,1,16,318,2446,6,148536,1,0
41266,90220,2,2024-12-22,1,16,318,2446,6,148535,1,0
41267,90222,1,2026-03-06,1,10,210,2670,36,148538,1,0
41268,90223,1,2024-07-26,1,6,134,4872,6,148539,1,0
41269,90224,2,2025-12-18,1,1,21,4384,8,148540,1,0
41270,90227,2,2026-05-08,1,2,36,5766,33,148543,1,0
41271,90229,2,2024-08-10,1,14,294,4844,24,148549,1,0
41272,90230,2,2024-02-11,1,13,271,5276,6,148550,1,0
41273,90230,2,2024-02-06,1,13,271,5276,6,148551,1,0
41274,90231,1,2025-09-25,1,13,268,796,10,148554,1,0
41275,90233,1,2025-09-17,1,14,277,3830,41,148558,1,0
41276,90233,2,2025-10-25,1,14,277,3830,41,148559,1,0
41277,90234,1,2024-07-28,1,15,311,7492,20,148562,1,0
41278,90236,1,2026-03-03,1,10,203,2803,24,148566,1,0
41279,90237,2,2024-10-02,1,14,282,6101,26,148567,1,0
41280,90239,2,2025-05-10,1,15,314,4281,31,148572,1,0
41281,90244,2,2024-07-13,1,4,71,1796,38,148577,1,0
41282,90245,1,2026-02-23,1,5,110,5075,1,148578,1,0
41283,90246,1,2025-04-26,1,4,77,3106,31,148579,1,0
41284,90247,2,2025-02-24,1,10,200,6835,43,148582,1,0
41285,90250,2,2026-08-04,1,10,206,2345,10,148587,1,0
41286,90250,2,2026-06-26,1,10,206,2345,10,148586,1,0
41287,90251,2,2024-11-21,1,6,129,3946,22,148588,1,0
41288,90252,1,2025-11-05,1,2,36,3336,7,148589,1,0
41289,90255,2,2026-01-13,1,12,249,7492,41,148594,1,0
41290,90255,2,2026-01-28,1,12,249,7492,41,148593,1,0
41291,90256,1,2025-08-20,1,6,118,1478,40,148596,1,0
41292,90256,2,2025-08-23,1,6,118,1478,40,148597,1,0
41293,90261,2,2025-05-22,1,7,141,5242,8,148606,1,0
41294,90265,2,2026-04-11,1,3,66,821,39,148611,1,1
41295,90266,2,2024-03-04,1,3,52,760,16,148612,1,0
41296,90267,2,2025-01-31,1,1,21,633,46,148615,1,0
41297,90269,2,2026-02-08,1,5,98,1902,48,148620,1,0
41298,90275,2,2025-05-05,1,4,93,6579,38,148630,1,0
41299,90277,1,2025-02-08,1,6,139,1406,12,148632,1,0
41300,90284,1,2024-10-13,1,6,128,263,12,148644,1,0
41301,90284,1,2024-10-07,1,6,128,263,12,148643,1,0
41302,90286,2,2025-06-10,1,4,86,477,9,148648,1,0
41303,90290,2,2026-01-01,1,10,214,6471,34,148653,1,0
41304,90291,1,2025-01-10,1,3,52,3357,16,148655,1,0
41305,90291,2,2025-01-05,1,3,52,3357,16,148656,1,0
41306,90292,1,2026-04-09,1,2,41,3891,38,148659,1,0
41307,90292,2,2026-04-24,1,2,41,3891,38,148657,1,0
41308,90294,2,2025-12-11,1,1,24,3359,31,148661,1,0
41309,90294,2,2025-11-13,1,1,24,3359,31,148662,1,0
41310,90296,1,2026-06-05,1,5,105,76,1,148663,1,0
41311,90305,2,2024-05-15,1,4,80,1732,12,148683,1,0
41312,90315,2,2025-07-12,1,15,302,5401,19,148696,1,0
41313,90315,1,2025-06-28,1,15,302,5401,19,148695,1,0
41314,90321,1,2024-07-23,1,3,62,1306,38,148705,1,1
41315,90323,2,2025-04-03,1,8,167,7709,43,148709,1,0
41316,90324,2,2024-04-21,1,5,107,6773,39,148711,1,0
41317,90327,1,2025-11-05,1,11,238,1413,15,148715,1,0
41318,90329,2,2025-12-22,1,4,86,466,20,148719,1,0
41319,90329,2,2026-01-12,1,4,86,466,20,148720,1,0
41320,90331,1,2025-02-08,1,16,324,2695,14,148724,1,0
41321,90331,2,2025-03-11,1,16,324,2695,14,148723,1,0
41322,90332,2,2024-06-18,1,3,54,4391,33,148726,1,1
41323,90332,1,2024-06-10,1,3,54,4391,33,148728,1,0
41324,90335,1,2025-09-16,1,9,194,7935,38,148732,1,0
41325,90339,2,2025-02-26,1,14,290,607,17,148737,1,0
41326,90349,2,2024-02-20,1,11,230,6842,2,148752,1,0
41327,90349,1,2024-02-26,1,11,230,6842,2,148753,1,0
41328,90350,1,2024-06-20,1,15,299,6773,45,148754,1,0
41329,90351,2,2024-05-03,1,14,283,5781,9,148755,1,0
41330,90359,1,2026-04-22,1,12,247,3712,45,148768,1,0
41331,90359,1,2026-05-10,1,12,247,3712,45,148767,1,0
41332,90360,2,2025-09-14,1,2,49,2691,20,148769,1,1
41333,90362,1,2026-03-30,1,5,99,3186,24,148771,1,0
41334,90362,1,2026-05-24,1,5,99,3186,24,148772,1,0
41335,90364,2,2024-07-14,1,9,198,6138,7,148773,1,0
41336,90367,1,2025-12-18,1,7,148,7534,23,148777,1,0
41337,90367,1,2026-01-20,1,7,148,7534,23,148778,1,0
41338,90369,1,2025-06-06,1,15,305,1156,40,148781,1,0
41339,90369,1,2025-05-18,1,15,305,1156,40,148782,1,0
41340,90372,1,2026-03-27,1,9,185,5635,46,148789,1,0
41341,90374,1,2024-02-25,1,1,25,4623,8,148791,1,0
41342,90375,2,2025-01-30,1,3,62,5557,43,148793,1,0
41343,90375,1,2025-02-05,1,3,62,5557,43,148794,1,0
41344,90380,1,2024-10-13,1,11,238,5881,24,148799,1,0
41345,90382,1,2024-03-23,1,11,222,2130,17,148802,1,0
41346,90388,2,2024-05-02,1,16,320,7864,3,148818,1,0
41347,90389,1,2025-03-18,1,15,317,5803,5,148819,1,0
41348,90390,2,2024-08-10,1,7,140,3919,17,148820,1,0
41349,90393,1,2026-07-09,1,7,148,3175,16,148827,1,0
41350,90393,1,2026-06-10,1,7,148,3175,16,148826,1,0
41351,90398,1,2025-06-14,1,12,241,937,1,148832,1,0
41352,90398,2,2025-06-05,1,12,241,937,1,148833,1,0
41353,90401,2,2024-09-16,1,11,233,4170,39,148840,1,0
41354,90402,2,2026-07-13,1,10,210,3917,15,148841,1,0
41355,90405,1,2025-01-23,1,2,33,5914,41,148845,1,0
41356,90405,1,2025-02-11,1,2,33,5914,41,148844,1,0
41357,90408,2,2026-07-13,1,2,37,3216,29,148849,1,0
41358,90414,2,2026-05-16,1,4,73,7376,4,148862,1,1
41359,90415,1,2025-08-31,1,8,177,4255,8,148864,1,0
41360,90421,2,2026-01-22,1,2,46,6694,37,148876,1,0
41361,90424,1,2024-06-12,1,4,78,7488,5,148881,1,0
41362,90427,2,2025-12-24,1,8,171,6122,20,148888,1,0
41363,90429,2,2024-09-07,1,14,278,5578,37,148890,1,0
41364,90429,1,2024-10-04,1,14,278,5578,37,148892,1,0
41365,90431,1,2026-01-05,1,15,315,1377,6,148895,1,0
41366,90432,1,2026-07-20,1,2,36,6819,29,148897,1,0
41367,90432,1,2026-07-25,1,2,36,6819,29,148896,1,0
41368,90433,1,2024-04-10,1,2,44,1448,14,148898,1,0
41369,90434,2,2024-09-13,1,1,13,1215,20,148900,1,0
41370,90435,2,2024-12-16,1,8,168,1396,38,148902,1,0
41371,90439,2,2024-10-19,1,7,157,994,35,148908,1,0
41372,90442,1,2026-04-14,1,13,268,6898,12,148914,1,0
41373,90442,2,2026-04-25,1,13,268,6898,12,148915,1,0
41374,90444,1,2025-06-08,1,13,268,4006,22,148919,1,0
41375,90451,2,2026-03-23,1,11,231,1849,37,148928,1,0
41376,90451,1,2026-04-25,1,11,231,1849,37,148930,1,0
41377,90453,1,2024-03-21,1,5,106,4782,6,148936,1,0
41378,90458,2,2024-03-14,1,15,313,2456,23,148945,1,1
41379,90459,2,2026-05-28,1,11,225,6748,8,148946,1,0
41380,90460,2,2024-08-16,1,8,163,7342,39,148947,1,1
41381,90462,1,2026-02-20,1,7,142,1460,43,148954,1,0
41382,90466,1,2026-08-16,1,7,152,1213,3,148957,1,0
41383,90469,1,2025-11-28,1,13,272,3669,9,148960,1,0
41384,90471,1,2025-07-07,1,14,286,2332,1,148963,1,0
41385,90475,2,2025-04-04,1,2,47,2110,42,148971,1,0
41386,90480,1,2026-03-06,1,14,276,91,35,148981,1,0
41387,90482,1,2025-07-17,1,2,49,3877,20,148983,1,0
41388,90484,2,2024-03-26,1,4,76,4027,32,148986,1,0
41389,90484,2,2024-04-18,1,4,76,4027,32,148985,1,0
41390,90494,1,2025-12-29,1,1,25,4083,33,149000,1,0
41391,90495,2,2024-03-24,1,3,59,3097,46,149002,1,0
41392,90496,2,2024-10-20,1,13,272,7329,20,149003,1,0
41393,90506,1,2024-08-08,1,1,16,5731,48,149024,1,0
41394,90507,2,2024-06-17,1,8,175,3945,46,149028,1,0
41395,90508,1,2025-07-25,1,15,307,5282,16,149029,1,0
41396,90511,2,2025-08-16,1,5,98,6009,22,149031,1,0
41397,90512,1,2025-08-14,1,12,252,3384,45,149034,1,1
41398,90513,2,2024-03-05,1,12,247,6619,8,149038,1,0
41399,90513,1,2024-03-16,1,12,247,6619,8,149039,1,0
41400,90519,2,2024-09-29,1,7,156,4489,3,149047,1,0
41401,90521,2,2025-09-25,1,15,307,7899,36,149050,1,0
41402,90528,2,2025-08-27,1,5,98,4746,25,149057,1,0
41403,90529,2,2024-07-04,1,6,132,5732,3,149058,1,0
41404,90530,2,2024-05-17,1,13,266,5409,19,149061,1,0
41405,90531,2,2024-10-07,1,8,166,3433,6,149062,1,0
41406,90533,1,2025-04-08,1,15,306,3908,3,149065,1,0
41407,90533,2,2025-04-30,1,15,306,3908,3,149066,1,0
41408,90536,2,2026-04-30,1,9,191,4124,5,149070,1,0
41409,90541,1,2026-07-18,1,16,335,1944,36,149072,1,0
41410,90541,1,2026-07-22,1,16,335,1944,36,149073,1,0
41411,90543,2,2024-07-20,1,11,231,3051,5,149078,1,0
41412,90543,1,2024-07-04,1,11,231,3051,5,149076,1,0
41413,90548,2,2024-11-22,1,4,90,5419,1,149084,1,0
41414,90548,1,2024-10-30,1,4,90,5419,1,149085,1,0
41415,90554,2,2026-02-08,1,16,327,1858,46,149094,1,0
41416,90560,2,2025-11-23,1,5,96,4232,5,149103,1,0
41417,90561,1,2025-07-07,1,7,159,4198,31,149104,1,0
41418,90566,2,2024-09-03,1,15,310,2271,27,149108,1,0
41419,90570,2,2024-07-14,1,7,150,7353,34,149116,1,0
41420,90570,2,2024-07-10,1,7,150,7353,34,149115,1,0
41421,90571,2,2024-07-29,1,4,79,159,28,149118,1,0
41422,90573,2,2024-08-08,1,3,61,3541,27,149120,1,0
41423,90580,2,2024-07-17,1,14,279,5232,12,149128,1,1
41424,90580,1,2024-06-10,1,14,279,5232,12,149129,1,0
41425,90581,1,2024-08-12,1,8,169,6164,25,149130,1,0
41426,90581,2,2024-08-10,1,8,169,6164,25,149132,1,0
41427,90583,1,2025-06-28,1,6,118,2005,33,149134,1,0
41428,90584,1,2024-09-22,1,16,329,42,40,149136,1,0
41429,90590,1,2024-08-23,1,6,135,261,35,149145,1,0
41430,90590,1,2024-08-24,1,6,135,261,35,149146,1,0
41431,90591,1,2025-04-19,1,9,196,3810,6,149147,1,0
41432,90596,2,2025-09-25,1,14,283,3749,32,149154,1,0
41433,90598,2,2024-05-06,1,4,73,1183,30,149156,1,0
41434,90601,1,2026-03-04,1,2,40,2162,6,149161,1,0
41435,90601,2,2026-03-09,1,2,40,2162,6,149162,1,0
41436,90603,1,2025-11-24,1,10,204,1413,27,149169,1,0
41437,90603,1,2025-10-19,1,10,204,1413,27,149167,1,0
41438,90605,2,2024-08-30,1,8,169,6036,46,149174,1,0
41439,90607,1,2026-02-14,1,16,336,3221,30,149177,1,0
41440,90607,1,2026-02-20,1,16,336,3221,30,149178,1,0
41441,90609,2,2024-11-01,1,13,272,6244,44,149180,1,0
41442,90611,1,2024-10-26,1,10,219,1033,2,149183,1,0
41443,90616,1,2024-03-24,1,3,51,2803,24,149188,1,0
41444,90616,2,2024-03-02,1,3,51,2803,24,149189,1,0
41445,90625,2,2025-05-03,1,11,226,3790,31,149202,1,0
41446,90625,2,2025-03-25,1,11,226,3790,31,149201,1,0
41447,90626,2,2025-06-23,1,2,39,6312,28,149204,1,0
41448,90626,2,2025-08-03,1,2,39,6312,28,149203,1,0
41449,90631,2,2025-08-20,1,3,65,1214,24,149214,1,0
41450,90632,2,2025-05-10,1,6,122,5832,20,149215,1,0
41451,90632,2,2025-05-28,1,6,122,5832,20,149216,1,0
41452,90634,2,2025-05-14,1,7,161,7793,7,149218,1,1
41453,90635,2,2025-12-23,1,11,228,6344,34,149219,1,0
41454,90635,2,2025-12-22,1,11,228,6344,34,149220,1,0
41455,90636,2,2025-04-02,1,2,41,6815,33,149223,1,0
41456,90636,2,2025-03-14,1,2,41,6815,33,149221,1,0
41457,90637,2,2026-02-06,1,5,99,6058,3,149226,1,0
41458,90637,1,2026-01-20,1,5,99,6058,3,149225,1,1
41459,90649,2,2025-10-20,1,15,308,4769,2,149249,1,0
41460,90654,2,2025-06-15,1,4,69,5297,48,149262,1,0
41461,90657,2,2024-08-15,1,12,252,5120,11,149265,1,0
41462,90658,1,2026-07-14,1,1,19,1559,10,149266,1,0
41463,90659,2,2026-04-21,1,2,42,3613,20,149267,1,0
41464,90666,2,2025-04-03,1,16,318,7954,33,149278,1,0
41465,90667,2,2024-10-31,1,7,160,1095,10,149279,1,0
41466,90670,1,2024-03-10,1,11,233,2732,41,149283,1,0
41467,90674,1,2024-09-15,1,4,75,6223,34,149287,1,0
41468,90674,1,2024-09-22,1,4,75,6223,34,149286,1,0
41469,90681,1,2025-04-07,1,10,215,6592,5,149300,1,0
41470,90682,1,2025-06-25,1,11,231,5926,34,149301,1,0
41471,90684,1,2026-06-29,1,2,35,132,43,149305,1,0
41472,90684,2,2026-07-14,1,2,35,132,43,149304,1,0
41473,90685,1,2024-07-25,1,15,299,6155,10,149306,1,0
41474,90686,1,2024-03-31,1,11,228,5688,41,149308,1,0
41475,90688,2,2025-04-07,1,16,321,2514,34,149312,1,0
41476,90691,2,2026-07-27,1,16,319,1165,25,149315,1,0
41477,90697,2,2024-11-20,1,3,67,5980,12,149329,1,0
41478,90698,1,2026-02-28,1,16,323,3594,36,149330,1,0
41479,90700,2,2025-01-01,1,15,311,1544,43,149333,1,0
41480,90710,1,2025-09-25,1,5,110,330,8,149347,1,0
41481,90711,1,2025-09-10,1,5,112,6590,42,149348,1,0
41482,90714,1,2025-11-28,1,5,98,2648,18,149351,1,0
41483,90717,2,2024-02-23,1,15,305,5004,7,149355,1,0
41484,90718,1,2026-01-10,1,9,194,2708,4,149357,1,0
41485,90718,1,2025-12-24,1,9,194,2708,4,149356,1,0
41486,90719,2,2024-08-20,1,2,32,7096,10,149358,1,0
41487,90719,2,2024-07-22,1,2,32,7096,10,149359,1,0
41488,90720,1,2025-11-15,1,3,57,2812,46,149364,1,0
41489,90722,2,2026-03-04,1,5,103,7343,33,149366,1,0
41490,90724,1,2025-09-22,1,6,134,1200,16,149369,1,0
41491,90727,1,2025-05-23,1,5,106,5273,33,149373,1,0
41492,90728,2,2026-07-14,1,3,63,6151,47,149374,1,0
41493,90731,1,2024-04-17,1,7,158,143,23,149380,1,0
41494,90741,2,2025-10-27,1,3,65,6302,38,149391,1,0
41495,90748,1,2024-11-07,1,5,107,6123,48,149404,1,0
41496,90751,1,2024-03-03,1,13,274,4097,44,149409,1,0
41497,90752,2,2025-07-10,1,6,122,2188,3,149414,1,0
41498,90753,1,2026-06-20,1,8,169,1786,40,149415,1,0
41499,90758,2,2025-08-30,1,16,319,7130,46,149423,1,1
41500,90759,2,2025-07-01,1,10,204,5610,9,149428,1,0
41501,90766,2,2025-03-19,1,3,67,242,42,149440,1,0
41502,90771,1,2025-01-03,1,11,222,5733,20,149447,1,0
41503,90772,1,2024-07-03,1,4,81,7971,34,149450,1,0
41504,90775,2,2024-08-19,1,1,2,1106,46,149454,1,0
41505,90778,2,2024-03-27,1,11,229,7433,5,149459,1,0
41506,90778,2,2024-04-15,1,11,229,7433,5,149457,1,0
41507,90781,2,2024-10-31,1,1,4,4334,48,149464,1,0
41508,90784,2,2024-08-20,1,13,273,3040,6,149470,1,0
41509,90784,1,2024-08-27,1,13,273,3040,6,149469,1,0
41510,90786,2,2026-06-06,1,13,270,3022,4,149471,1,0
41511,90787,2,2025-04-04,1,9,194,5210,36,149473,1,0
41512,90789,2,2024-10-10,1,4,89,4084,33,149475,1,0
41513,90797,2,2025-02-14,1,1,15,7958,42,149487,1,0
41514,90798,1,2025-12-24,1,5,94,1030,12,149489,1,0
41515,90799,2,2024-07-26,1,8,177,1467,41,149491,1,0
41516,90799,1,2024-07-25,1,8,177,1467,41,149493,1,0
41517,90801,1,2024-03-26,1,8,167,6525,17,149497,1,0
41518,90804,1,2025-09-15,1,13,261,6286,34,149503,1,0
41519,90806,2,2025-01-25,1,14,285,4687,41,149509,1,0
41520,90809,2,2024-10-25,1,14,296,4252,44,149513,1,0
41521,90809,2,2024-10-28,1,14,296,4252,44,149512,1,0
41522,90813,1,2024-12-11,1,7,153,930,9,149518,1,0
41523,90814,2,2026-05-22,1,16,320,5467,34,149519,1,0
41524,90815,1,2026-07-04,1,9,190,7783,22,149523,1,0
41525,90816,2,2025-07-16,1,1,11,4761,12,149525,1,0
41526,90816,1,2025-07-27,1,1,11,4761,12,149526,1,0
41527,90818,2,2026-01-22,1,2,42,5706,10,149532,1,0
41528,90819,2,2024-07-17,1,3,67,7513,32,149534,1,0
