CSID,CaseMasterID,csdate,cstype,PolicePersonID
38018,94288,2025-05-30 09:58:00,B,2526
38019,94290,2024-06-13 12:12:00,C,205
38020,94291,2025-07-21 14:32:00,A,5165
38021,94295,2024-12-20 23:52:00,A,3004
38022,94296,2025-03-14 15:16:00,A,5066
38023,94299,2024-04-23 18:44:00,A,401
38024,94300,2025-08-25 19:18:00,B,7945
38025,94303,2024-11-03 03:22:00,C,6322
38026,94306,2024-11-24 04:39:00,A,1957
38027,94309,2024-03-09 08:13:00,B,2982
38028,94311,2026-07-05 15:44:00,C,4893
38029,94312,2026-02-18 06:34:00,B,6488
38030,94313,2025-05-08 16:33:00,A,3166
38031,94314,2026-02-14 14:08:00,A,5804
38032,94318,2025-08-26 11:46:00,A,5308
38033,94319,2024-12-25 15:36:00,A,2641
38034,94320,2026-08-13 13:38:00,A,5314
38035,94321,2026-06-17 10:01:00,A,3295
38036,94322,2024-08-21 00:18:00,A,2089
38037,94323,2026-09-15 14:32:00,A,1646
38038,94326,2026-09-21 17:41:00,B,3407
38039,94328,2026-04-10 04:00:00,A,858
38040,94334,2025-07-05 22:08:00,A,2519
38041,94335,2026-08-07 19:05:00,C,5343
38042,94341,2025-07-01 21:10:00,A,3986
38043,94342,2026-01-18 16:25:00,A,1194
38044,94346,2026-02-01 03:48:00,C,945
38045,94347,2025-05-29 12:32:00,A,690
38046,94349,2024-11-20 18:54:00,C,4374
38047,94355,2025-03-08 03:02:00,A,7951
38048,94356,2025-04-20 10:17:00,C,3367
38049,94357,2024-12-25 02:21:00,B,5393
38050,94360,2025-06-24 12:47:00,B,2825
38051,94361,2024-11-20 23:28:00,C,462
38052,94362,2025-05-31 20:38:00,A,7083
38053,94367,2024-10-16 01:23:00,C,6593
38054,94368,2024-03-13 20:25:00,A,481
38055,94370,2025-05-20 08:02:00,A,7338
38056,94371,2025-08-11 16:46:00,C,4410
38057,94372,2025-03-18 16:10:00,B,395
38058,94374,2025-08-27 14:24:00,A,5507
38059,94375,2025-01-01 12:10:00,C,7902
38060,94379,2026-07-26 09:59:00,A,3988
38061,94384,2024-12-28 03:06:00,A,4913
38062,94385,2025-04-13 14:54:00,A,6700
38063,94389,2025-06-02 14:41:00,A,850
38064,94391,2025-06-30 03:28:00,A,6839
38065,94392,2025-05-23 09:13:00,C,990
38066,94394,2026-03-30 10:29:00,A,7160
38067,94399,2025-06-09 21:41:00,A,2051
38068,94402,2024-07-26 12:06:00,A,401
38069,94405,2026-04-02 21:48:00,A,7773
38070,94406,2024-08-29 22:38:00,B,2265
38071,94408,2026-09-13 09:00:00,C,3492
38072,94415,2026-10-24 11:50:00,C,5613
38073,94417,2025-07-11 22:48:00,A,1282
38074,94418,2026-01-18 03:51:00,A,4491
38075,94426,2026-04-13 06:40:00,C,1707
38076,94431,2024-06-18 14:25:00,A,1886
38077,94432,2024-08-31 10:46:00,A,1344
38078,94433,2024-08-09 10:31:00,B,3672
38079,94437,2024-11-11 14:52:00,A,4384
38080,94439,2026-02-15 12:27:00,A,7053
38081,94446,2026-06-30 10:41:00,A,1338
38082,94451,2026-06-14 10:51:00,A,7056
38083,94452,2024-07-09 14:11:00,A,6659
38084,94456,2025-08-10 18:39:00,A,6255
38085,94459,2025-04-07 04:42:00,A,4344
38086,94462,2025-07-21 02:03:00,A,6333
38087,94463,2026-04-15 18:43:00,A,4825
38088,94466,2026-03-16 14:19:00,A,7580
38089,94469,2026-08-27 17:04:00,C,4122
38090,94471,2025-10-02 09:06:00,C,7401
38091,94473,2025-08-09 12:27:00,A,2216
38092,94477,2025-07-25 13:23:00,A,1642
38093,94478,2026-03-09 02:32:00,A,271
38094,94479,2026-06-11 12:58:00,A,1014
38095,94480,2024-12-12 04:35:00,A,1236
38096,94484,2025-07-04 16:12:00,B,2362
38097,94487,2025-06-11 15:45:00,B,957
38098,94491,2024-07-31 20:25:00,A,7600
38099,94492,2024-11-11 03:01:00,B,3534
38100,94493,2024-10-10 00:13:00,B,3703
38101,94495,2026-09-02 15:41:00,A,5644
38102,94496,2024-11-05 20:44:00,A,2955
38103,94501,2026-03-04 00:26:00,A,4250
38104,94506,2025-01-15 12:14:00,B,4736
38105,94508,2025-02-26 19:36:00,C,3302
38106,94510,2025-12-05 19:46:00,A,2706
38107,94511,2025-02-07 14:37:00,A,3657
38108,94512,2025-10-04 15:00:00,A,1332
38109,94517,2025-12-28 22:35:00,A,625
38110,94518,2024-12-20 18:45:00,A,5067
38111,94521,2026-03-21 03:43:00,C,1314
38112,94532,2025-11-21 17:26:00,A,5526
38113,94533,2026-03-29 12:53:00,A,3019
38114,94534,2025-07-10 21:00:00,A,4162
38115,94537,2024-10-16 12:26:00,B,4332
38116,94538,2026-05-14 15:16:00,A,4756
38117,94540,2024-03-07 06:48:00,B,5660
38118,94544,2024-04-20 16:51:00,A,2892
38119,94550,2024-08-27 06:56:00,A,2393
38120,94554,2025-02-11 13:57:00,C,1854
38121,94556,2024-05-19 11:00:00,C,943
38122,94557,2025-03-29 16:45:00,A,5611
38123,94558,2025-06-30 06:45:00,A,3928
38124,94561,2026-02-20 17:21:00,A,1923
38125,94562,2025-09-18 11:27:00,C,853
38126,94563,2026-03-27 18:52:00,A,6315
38127,94568,2026-02-20 00:57:00,C,3243
38128,94574,2026-05-12 21:13:00,A,5978
38129,94575,2026-02-11 09:07:00,B,4879
38130,94578,2024-03-03 16:40:00,B,4194
38131,94579,2025-10-26 21:03:00,C,4356
38132,94580,2026-06-20 14:31:00,B,16
38133,94582,2024-10-16 11:22:00,B,2580
38134,94583,2026-03-12 04:26:00,A,910
38135,94584,2024-04-23 07:54:00,B,6577
38136,94588,2025-05-08 15:23:00,A,7342
38137,94591,2024-01-18 21:28:00,A,5583
38138,94594,2026-01-13 05:26:00,B,1156
38139,94595,2026-01-16 23:22:00,B,6640
38140,94597,2025-07-27 21:39:00,A,7756
38141,94609,2026-03-21 16:07:00,A,2315
38142,94612,2025-04-02 09:24:00,A,4093
38143,94614,2025-07-30 21:37:00,B,3635
38144,94615,2024-04-09 22:20:00,A,5272
38145,94618,2025-03-09 20:38:00,A,904
38146,94619,2024-09-06 11:36:00,C,7242
38147,94621,2026-07-18 11:41:00,C,4994
38148,94622,2026-05-22 13:07:00,A,551
38149,94626,2025-02-16 00:17:00,A,1838
38150,94631,2026-08-15 05:07:00,C,7311
38151,94632,2024-11-12 06:34:00,A,80
38152,94636,2026-02-12 09:12:00,A,5640
38153,94637,2026-10-07 05:08:00,A,6415
38154,94638,2025-03-03 17:58:00,A,6985
38155,94639,2026-04-18 23:18:00,B,5439
38156,94640,2026-03-03 18:42:00,A,2386
38157,94645,2025-06-27 05:46:00,B,4324
38158,94653,2024-06-29 12:29:00,A,6854
38159,94654,2026-01-24 06:47:00,C,5053
38160,94655,2024-06-18 09:18:00,A,2076
38161,94657,2024-08-11 08:59:00,C,5208
38162,94658,2024-11-20 11:08:00,A,7535
38163,94659,2025-06-27 09:36:00,A,3008
38164,94660,2025-12-26 14:49:00,B,5672
38165,94662,2025-01-14 04:50:00,A,799
38166,94667,2025-03-02 20:10:00,A,6018
38167,94668,2026-08-05 19:29:00,A,6299
38168,94671,2025-01-21 21:56:00,C,6288
38169,94673,2024-10-28 20:26:00,B,5598
38170,94676,2024-05-25 09:22:00,A,3360
38171,94682,2025-08-13 01:31:00,A,555
38172,94684,2025-02-11 15:21:00,A,7651
38173,94686,2025-08-18 04:04:00,A,1701
38174,94687,2026-04-07 03:55:00,A,5177
38175,94688,2024-07-18 12:41:00,A,1030
38176,94689,2024-04-27 18:26:00,B,6779
38177,94691,2026-06-08 09:16:00,A,1156
38178,94694,2024-09-25 19:24:00,A,5704
38179,94696,2024-05-29 06:35:00,A,4150
38180,94697,2025-02-26 11:31:00,A,571
38181,94698,2024-09-12 18:06:00,A,649
38182,94702,2024-05-13 16:56:00,A,4921
38183,94703,2024-10-06 05:35:00,A,2488
38184,94705,2024-11-01 23:17:00,C,3563
38185,94709,2024-07-07 17:12:00,A,6800
38186,94714,2026-03-08 11:39:00,A,2264
38187,94717,2024-05-07 01:41:00,C,6794
38188,94718,2024-10-21 14:06:00,B,6998
38189,94720,2024-10-27 09:55:00,A,4518
38190,94723,2025-03-17 22:35:00,A,5125
38191,94724,2024-04-05 05:45:00,A,5556
38192,94725,2025-01-28 09:48:00,C,6920
38193,94727,2026-08-26 07:05:00,C,5418
38194,94728,2025-05-26 11:26:00,B,167
38195,94736,2026-09-19 07:13:00,A,5945
38196,94738,2025-06-02 05:37:00,B,3811
38197,94743,2025-11-29 04:46:00,A,4355
38198,94746,2026-02-04 21:48:00,A,3921
38199,94749,2024-06-23 14:59:00,B,1656
38200,94752,2025-10-11 01:06:00,C,6522
38201,94755,2024-07-30 06:52:00,A,6029
38202,94757,2024-10-03 04:21:00,A,1994
38203,94760,2024-09-26 05:19:00,A,3404
38204,94761,2024-12-31 04:13:00,A,2761
38205,94763,2024-11-24 03:11:00,A,1916
38206,94766,2025-06-14 07:53:00,B,4890
38207,94767,2026-07-24 12:16:00,B,4259
38208,94769,2024-04-01 13:03:00,C,56
38209,94770,2025-09-07 12:11:00,A,7990
38210,94776,2025-01-29 07:40:00,B,7508
38211,94777,2024-08-07 04:04:00,A,4872
38212,94778,2025-12-11 14:12:00,A,3538
38213,94779,2024-04-09 13:36:00,A,1286
38214,94780,2026-01-15 11:20:00,A,538
38215,94785,2025-09-13 15:13:00,B,2357
38216,94792,2025-11-02 22:37:00,B,6960
38217,94794,2025-01-07 07:37:00,A,4877
38218,94803,2025-10-17 06:51:00,A,1010
38219,94805,2025-05-15 10:43:00,A,4554
38220,94806,2026-07-13 16:09:00,A,3533
38221,94807,2024-04-16 17:57:00,A,600
38222,94809,2024-12-23 23:20:00,A,6873
38223,94816,2026-04-11 14:30:00,C,3845
38224,94819,2026-01-09 02:58:00,B,6597
38225,94820,2025-09-14 17:58:00,C,7984
38226,94825,2024-11-17 00:10:00,A,3738
38227,94833,2026-02-26 21:12:00,A,5292
38228,94837,2024-04-22 00:41:00,C,4085
38229,94840,2026-03-23 06:30:00,A,1483
38230,94844,2025-11-26 13:49:00,A,2963
38231,94846,2024-05-30 02:00:00,A,4802
38232,94849,2025-10-16 12:38:00,A,3765
38233,94850,2026-04-27 23:20:00,A,6072
38234,94851,2025-04-01 08:28:00,A,3006
38235,94853,2024-05-16 08:17:00,A,2214
38236,94854,2024-11-20 17:26:00,C,3227
38237,94855,2024-02-06 20:12:00,C,5963
38238,94856,2025-08-04 16:27:00,A,4727
38239,94857,2025-12-29 20:50:00,A,5745
38240,94859,2025-08-02 13:51:00,B,7799
38241,94864,2024-03-25 05:05:00,A,3552
38242,94874,2026-08-14 08:13:00,A,6011
38243,94880,2024-10-30 14:12:00,C,1546
38244,94881,2024-07-31 11:14:00,A,7296
38245,94882,2026-01-16 22:35:00,B,456
38246,94887,2025-11-06 17:08:00,B,4858
38247,94888,2026-09-18 07:22:00,B,5611
38248,94889,2026-04-30 00:40:00,A,2182
38249,94890,2026-09-19 00:37:00,A,5116
38250,94891,2026-05-26 22:30:00,A,416
38251,94894,2024-10-09 06:34:00,A,1786
38252,94898,2026-04-03 16:11:00,A,1481
38253,94903,2024-09-25 09:53:00,C,2280
38254,94907,2026-02-25 17:01:00,C,5499
38255,94909,2024-10-15 21:18:00,A,2600
38256,94911,2024-03-28 12:50:00,C,4044
38257,94912,2024-08-28 06:49:00,C,2513
38258,94913,2025-01-05 21:22:00,A,6994
38259,94914,2026-04-26 01:10:00,A,6173
38260,94915,2025-09-21 11:49:00,A,3604
38261,94916,2025-01-19 07:05:00,A,2970
38262,94921,2024-07-29 02:18:00,A,1654
38263,94923,2024-10-19 13:55:00,A,4183
38264,94927,2025-05-09 17:27:00,C,5791
38265,94930,2024-08-23 16:00:00,A,4268
38266,94931,2026-01-10 21:44:00,A,4423
38267,94933,2026-07-10 09:20:00,B,3352
38268,94934,2024-04-10 11:26:00,A,4006
38269,94937,2024-12-23 16:52:00,A,6019
38270,94938,2024-12-25 23:56:00,A,2841
38271,94939,2025-03-13 05:36:00,A,2168
38272,94940,2024-10-02 03:17:00,C,5200
38273,94941,2025-06-20 06:20:00,A,5019
38274,94945,2024-03-05 18:37:00,A,4894
38275,94948,2025-08-05 15:31:00,C,3281
38276,94950,2026-01-31 19:19:00,A,5914
38277,94951,2025-07-08 19:19:00,C,6562
38278,94957,2025-11-29 22:07:00,A,7959
38279,94959,2025-06-20 17:21:00,A,2856
38280,94961,2026-03-03 07:27:00,A,5956
38281,94962,2025-08-28 09:02:00,A,4865
38282,94964,2025-08-26 23:50:00,B,2662
38283,94965,2026-04-06 05:45:00,A,5387
38284,94968,2026-06-24 20:39:00,A,4280
38285,94969,2025-01-09 19:19:00,B,3192
38286,94970,2024-12-08 07:01:00,A,6435
38287,94971,2026-08-26 06:24:00,A,2229
38288,94975,2024-11-29 00:02:00,C,6599
38289,94979,2025-03-03 21:11:00,A,6856
38290,94981,2026-02-09 14:30:00,A,5875
38291,94986,2024-07-15 12:51:00,C,5445
38292,94987,2025-09-02 21:32:00,C,4638
38293,94989,2025-06-17 21:56:00,C,6116
38294,94991,2026-08-21 19:44:00,C,4201
38295,94993,2024-08-17 14:27:00,A,7707
38296,94994,2026-04-18 05:29:00,A,6149
38297,94998,2026-04-07 18:28:00,B,5431
38298,94999,2024-12-27 11:46:00,C,1674
38299,95000,2026-04-05 06:39:00,A,7556
38300,95001,2024-09-13 13:41:00,A,2395
38301,95003,2024-07-26 21:21:00,A,462
38302,95004,2026-08-06 02:23:00,A,1238
38303,95006,2024-08-17 13:23:00,A,2889
38304,95010,2025-07-06 23:21:00,A,705
38305,95012,2024-11-08 18:42:00,A,1046
38306,95013,2024-12-12 22:46:00,A,5908
38307,95014,2025-05-13 09:57:00,A,5003
38308,95018,2024-07-04 23:37:00,C,280
38309,95019,2025-10-24 23:54:00,B,1449
38310,95024,2025-12-26 15:41:00,B,3174
38311,95031,2024-07-26 11:34:00,A,2375
38312,95034,2024-10-09 22:17:00,A,2354
38313,95037,2025-11-19 14:43:00,A,6936
38314,95048,2024-08-15 06:37:00,B,3906
38315,95052,2025-12-02 10:17:00,C,265
38316,95053,2025-01-05 00:56:00,A,3880
38317,95056,2025-04-28 20:58:00,C,628
38318,95058,2025-07-06 06:26:00,A,3800
38319,95063,2025-09-14 09:06:00,A,1057
38320,95064,2026-05-25 01:45:00,A,1436
38321,95066,2025-04-08 00:21:00,C,3212
38322,95067,2026-01-24 05:24:00,B,6690
38323,95068,2025-09-15 15:33:00,A,7744
38324,95073,2024-12-27 14:21:00,A,3544
38325,95075,2025-01-23 18:09:00,A,6229
38326,95076,2024-03-15 18:37:00,A,6188
38327,95082,2026-06-15 14:41:00,A,6738
38328,95083,2024-02-11 02:42:00,A,7482
38329,95085,2024-11-11 12:17:00,B,7203
38330,95087,2024-12-29 13:52:00,A,769
38331,95088,2026-05-05 12:53:00,A,692
38332,95092,2024-05-12 03:35:00,B,2769
38333,95093,2025-10-18 11:32:00,B,3293
38334,95094,2026-04-25 17:20:00,A,2449
38335,95095,2024-03-26 17:40:00,A,3422
38336,95096,2025-02-04 14:48:00,A,2298
38337,95098,2025-03-30 23:47:00,A,3648
38338,95099,2024-02-25 22:19:00,A,851
38339,95102,2024-05-16 05:03:00,C,6431
38340,95103,2026-04-05 12:13:00,A,1050
38341,95107,2024-10-17 10:06:00,C,4222
38342,95111,2025-01-09 00:22:00,A,4456
38343,95112,2024-11-13 14:23:00,A,7375
38344,95115,2024-08-09 08:57:00,A,4540
38345,95116,2025-09-24 19:36:00,A,5148
38346,95120,2024-05-17 01:32:00,A,534
38347,95121,2024-08-24 19:28:00,A,2775
38348,95130,2026-08-11 02:36:00,C,6475
38349,95131,2025-03-25 03:22:00,A,2341
38350,95139,2024-08-11 13:32:00,A,4799
38351,95142,2026-06-29 13:00:00,A,4085
38352,95143,2025-04-09 16:19:00,A,851
38353,95144,2026-04-19 22:34:00,A,3264
38354,95145,2024-07-06 18:14:00,A,6435
38355,95146,2026-04-12 23:53:00,A,7394
38356,95148,2024-10-29 00:51:00,C,3253
38357,95150,2025-03-13 10:46:00,A,864
38358,95151,2025-02-15 17:32:00,C,3213
38359,95157,2026-10-14 15:02:00,A,1810
38360,95160,2024-11-17 14:08:00,C,7073
38361,95164,2024-11-13 19:51:00,C,2334
38362,95165,2025-04-19 02:48:00,A,2326
38363,95166,2024-10-03 19:39:00,A,2160
38364,95171,2025-01-26 01:08:00,A,7510
38365,95177,2025-09-12 14:54:00,B,5890
38366,95184,2026-08-13 23:54:00,A,1709
38367,95185,2024-10-07 19:20:00,A,6568
38368,95186,2025-02-02 17:25:00,B,2448
38369,95191,2026-08-06 00:28:00,A,7929
38370,95196,2025-01-08 20:49:00,A,477
38371,95197,2025-02-27 04:16:00,A,5519
38372,95199,2024-11-26 00:20:00,B,2419
38373,95200,2025-08-10 01:26:00,A,7754
38374,95201,2025-05-09 10:25:00,B,5536
38375,95205,2024-10-27 16:00:00,C,4391
38376,95207,2024-12-21 09:35:00,C,5907
38377,95208,2025-06-17 11:07:00,A,479
38378,95211,2024-11-16 20:37:00,A,7877
38379,95214,2025-03-03 00:45:00,C,6608
38380,95216,2024-11-19 05:22:00,A,7258
38381,95219,2024-09-27 02:22:00,A,4608
38382,95222,2024-11-03 18:06:00,A,7478
38383,95227,2024-02-15 16:05:00,A,1765
38384,95229,2026-06-01 07:21:00,A,5525
38385,95230,2026-07-05 23:17:00,C,3992
38386,95231,2026-06-13 13:57:00,B,4226
38387,95234,2024-03-31 10:47:00,B,3536
38388,95236,2025-06-01 08:42:00,A,3323
38389,95237,2025-01-23 15:14:00,A,37
38390,95240,2025-11-23 06:49:00,A,735
38391,95241,2026-05-27 13:00:00,A,6512
38392,95244,2025-07-24 03:15:00,A,4896
38393,95245,2024-11-27 09:18:00,A,3613
38394,95246,2024-04-12 02:12:00,C,1358
38395,95249,2024-03-08 10:55:00,A,4363
38396,95251,2025-08-06 04:06:00,A,1480
38397,95252,2025-06-07 20:09:00,A,1599
38398,95253,2025-11-02 13:24:00,A,629
38399,95254,2025-08-26 10:38:00,A,7352
38400,95255,2025-05-06 11:57:00,A,4702
38401,95256,2024-09-08 14:58:00,A,7659
38402,95259,2024-11-14 11:46:00,B,5832
38403,95261,2024-08-19 09:32:00,A,3921
38404,95265,2025-05-13 16:03:00,A,392
38405,95266,2025-03-22 20:57:00,A,2035
38406,95267,2024-03-27 23:56:00,A,224
38407,95270,2026-03-28 16:55:00,C,1514
38408,95271,2026-03-13 10:03:00,B,2176
38409,95272,2025-11-03 22:26:00,A,1863
38410,95273,2026-07-18 10:04:00,A,4734
38411,95274,2025-04-10 18:42:00,B,4386
38412,95278,2024-03-31 08:21:00,A,2218
38413,95280,2025-04-24 03:04:00,A,4519
38414,95282,2026-08-13 16:28:00,A,4614
38415,95285,2025-01-25 03:46:00,B,5880
38416,95287,2024-06-26 07:09:00,A,5496
38417,95288,2024-09-07 20:20:00,A,960
38418,95289,2024-09-10 09:11:00,A,6277
38419,95292,2026-02-13 13:00:00,A,2094
38420,95293,2025-04-23 05:58:00,A,1574
38421,95294,2025-10-26 20:14:00,A,3382
38422,95295,2026-04-23 14:17:00,C,5031
38423,95296,2025-02-12 23:31:00,A,2319
38424,95297,2026-06-05 09:52:00,A,6157
38425,95301,2026-04-03 09:45:00,A,3552
38426,95305,2024-01-23 17:08:00,A,7601
38427,95310,2025-12-19 01:50:00,A,938
38428,95312,2026-08-12 18:01:00,A,2146
38429,95313,2025-04-08 13:30:00,B,3926
38430,95318,2025-01-08 05:41:00,A,984
38431,95321,2026-02-17 08:01:00,A,5751
38432,95322,2024-12-02 20:21:00,A,1770
38433,95324,2025-06-26 12:50:00,A,7986
38434,95325,2025-03-09 16:59:00,A,6497
38435,95326,2026-04-04 02:29:00,C,453
38436,95328,2026-06-22 06:44:00,C,3539
38437,95329,2025-10-11 23:53:00,A,7048
38438,95333,2024-05-21 14:43:00,A,4204
38439,95334,2026-04-29 13:02:00,A,5701
38440,95335,2024-05-13 08:57:00,B,7036
38441,95340,2025-01-17 23:32:00,A,2523
38442,95341,2025-07-28 10:43:00,C,4397
38443,95343,2025-01-28 04:44:00,C,7572
38444,95344,2026-08-18 20:47:00,A,4050
38445,95345,2024-11-26 18:36:00,C,2457
38446,95348,2025-10-23 11:39:00,A,2802
38447,95350,2024-09-20 12:23:00,A,6264
38448,95353,2024-05-04 16:05:00,A,1231
38449,95354,2025-09-22 09:32:00,A,5321
38450,95357,2024-08-01 14:27:00,A,6136
38451,95360,2025-12-10 17:39:00,A,1801
38452,95361,2025-11-29 19:10:00,A,6249
38453,95362,2026-08-01 05:30:00,A,7798
38454,95365,2024-04-20 21:24:00,A,238
38455,95366,2025-01-19 10:46:00,A,4410
38456,95370,2025-07-18 22:55:00,A,5172
38457,95374,2025-12-02 18:54:00,B,4839
38458,95377,2026-08-11 08:56:00,B,1337
38459,95380,2024-10-05 15:21:00,C,1973
38460,95381,2025-09-03 06:21:00,A,4745
38461,95385,2025-07-09 00:29:00,A,6556
38462,95390,2025-08-28 21:49:00,B,7446
38463,95392,2025-09-21 19:10:00,A,4244
38464,95393,2024-10-08 19:47:00,A,7168
38465,95395,2026-05-09 10:09:00,A,3989
38466,95396,2026-03-04 20:31:00,B,2431
38467,95397,2025-07-18 11:18:00,A,5211
38468,95399,2025-01-27 01:39:00,C,3168
38469,95402,2026-07-22 09:17:00,B,1002
38470,95403,2024-11-02 15:23:00,C,4999
38471,95406,2024-07-12 19:15:00,B,7765
38472,95412,2026-06-26 19:49:00,A,2901
38473,95413,2025-09-15 17:44:00,B,4968
38474,95416,2024-08-14 02:59:00,A,531
38475,95419,2025-07-10 06:47:00,B,3846
38476,95420,2026-09-04 22:59:00,A,5335
38477,95423,2025-05-31 17:07:00,B,496
38478,95427,2026-02-15 21:58:00,A,1735
38479,95429,2024-12-05 21:54:00,A,1430
38480,95430,2024-04-01 05:12:00,A,1354
38481,95431,2025-04-08 23:18:00,C,6490
38482,95440,2026-08-02 07:42:00,B,1021
38483,95444,2026-05-13 06:10:00,A,2313
38484,95446,2024-05-23 08:40:00,A,4800
38485,95447,2026-02-06 04:19:00,B,4879
38486,95448,2025-09-24 19:36:00,B,878
38487,95449,2026-05-23 22:17:00,B,4943
38488,95451,2024-12-12 17:45:00,B,5666
38489,95457,2024-06-30 22:44:00,B,3245
38490,95469,2025-07-23 11:55:00,A,7097
38491,95471,2026-04-05 17:29:00,A,1019
38492,95473,2025-09-04 04:11:00,B,2168
38493,95475,2024-07-31 14:18:00,A,3069
38494,95476,2024-11-28 13:41:00,C,2841
38495,95478,2026-05-20 17:18:00,A,6849
38496,95482,2025-03-25 17:46:00,A,4090
38497,95486,2025-09-10 14:25:00,A,6445
38498,95490,2025-01-05 14:04:00,C,5027
38499,95491,2024-04-26 08:06:00,B,6006
38500,95492,2025-02-05 09:36:00,C,680
38501,95494,2025-09-11 09:09:00,B,7175
38502,95496,2026-01-11 05:48:00,C,4280
38503,95497,2024-08-03 02:09:00,C,515
38504,95499,2024-04-06 11:48:00,A,7574
38505,95500,2024-11-09 06:00:00,B,2015
38506,95505,2025-03-17 04:34:00,A,4723
38507,95506,2025-07-20 04:16:00,B,2851
38508,95510,2024-02-10 17:23:00,A,2388
38509,95511,2024-06-20 11:54:00,A,5832
38510,95513,2026-04-25 23:15:00,A,3090
38511,95515,2025-08-17 18:50:00,A,3168
38512,95521,2025-01-21 02:14:00,A,262
38513,95522,2025-01-11 02:01:00,A,5633
38514,95525,2024-11-17 12:55:00,B,4833
38515,95531,2024-04-23 14:54:00,A,1378
38516,95536,2026-04-12 18:03:00,A,1584
38517,95538,2026-08-18 15:18:00,A,311
38518,95540,2024-08-20 21:58:00,A,7420
38519,95549,2026-07-22 02:01:00,B,3498
38520,95550,2024-02-10 14:06:00,A,447
38521,95558,2025-07-23 12:07:00,A,7806
38522,95562,2024-10-07 04:35:00,A,2336
38523,95563,2025-04-28 15:42:00,A,5875
38524,95566,2025-01-08 03:37:00,C,1074
38525,95567,2026-05-01 17:54:00,A,6795
38526,95573,2026-01-06 11:37:00,C,7116
38527,95574,2025-10-10 16:46:00,A,5090
38528,95576,2025-07-23 13:19:00,C,6518
38529,95577,2026-04-16 03:45:00,C,10
38530,95580,2025-09-19 09:53:00,B,4510
38531,95582,2024-04-19 23:32:00,A,3034
38532,95584,2025-10-02 12:28:00,A,843
38533,95591,2026-01-31 10:52:00,A,2443
38534,95597,2026-07-08 16:37:00,C,7913
38535,95598,2024-11-10 10:26:00,A,2362
38536,95599,2026-04-04 21:35:00,B,5369
38537,95603,2024-04-09 09:47:00,B,5381
38538,95605,2026-02-12 02:38:00,C,2755
38539,95607,2026-06-30 00:13:00,A,863
38540,95608,2025-05-16 20:14:00,A,1024
38541,95611,2025-10-31 17:25:00,C,6959
38542,95616,2026-04-20 21:30:00,C,2142
38543,95618,2024-07-20 17:06:00,B,4664
38544,95620,2026-02-12 17:17:00,B,7402
38545,95621,2024-09-28 09:57:00,A,4972
38546,95622,2024-10-19 17:03:00,B,5413
38547,95624,2024-07-10 14:30:00,A,6225
38548,95627,2024-12-21 02:27:00,C,7085
38549,95631,2024-10-02 18:12:00,B,3139
38550,95633,2026-08-01 09:11:00,C,5807
38551,95634,2024-12-31 08:38:00,A,6298
38552,95636,2025-06-25 23:58:00,C,282
38553,95637,2024-04-23 07:28:00,B,1279
38554,95638,2025-06-12 18:24:00,C,1003
38555,95639,2026-06-16 15:47:00,A,7416
38556,95640,2025-07-04 16:47:00,B,2710
38557,95641,2025-02-16 05:03:00,C,1847
38558,95644,2025-11-07 19:03:00,A,4686
38559,95648,2025-02-08 02:33:00,C,5608
38560,95649,2024-04-18 11:18:00,C,628
38561,95650,2025-03-18 22:47:00,A,5797
38562,95652,2024-04-16 02:07:00,A,6564
38563,95654,2024-05-13 00:14:00,A,6657
38564,95662,2025-10-24 16:49:00,B,3684
38565,95666,2025-10-28 00:58:00,A,7050
38566,95672,2026-01-27 16:45:00,A,7212
38567,95675,2024-04-10 06:16:00,A,1875
38568,95683,2024-05-06 01:34:00,A,5217
38569,95686,2025-02-05 03:24:00,A,3948
38570,95687,2024-09-24 14:38:00,B,2917
38571,95690,2026-04-05 00:41:00,B,2010
38572,95691,2024-09-01 08:25:00,A,6255
38573,95693,2025-04-03 16:31:00,B,890
38574,95695,2025-12-02 21:16:00,C,5720
38575,95697,2025-04-04 21:25:00,A,4141
38576,95700,2025-10-28 05:59:00,C,5044
38577,95702,2024-12-02 13:32:00,A,4324
38578,95703,2024-09-23 14:25:00,C,6115
38579,95707,2024-05-20 02:08:00,A,4907
38580,95712,2026-08-02 00:23:00,A,5021
38581,95713,2025-07-04 10:07:00,A,846
38582,95715,2024-03-22 07:10:00,A,6263
38583,95717,2024-03-11 00:12:00,A,7836
38584,95721,2025-09-07 04:24:00,C,790
38585,95722,2024-10-16 16:09:00,B,4675
38586,95723,2025-01-27 20:22:00,A,5161
38587,95725,2025-04-25 11:33:00,A,6502
38588,95729,2026-01-29 03:50:00,A,6831
38589,95734,2026-04-03 07:12:00,A,5815
38590,95736,2025-08-06 16:54:00,A,1009
